75001,32,128,187485.37000,-3211.67270,187485.37000,187485.37000,-187485.39000,-187485.39000,-1686.91100,-187485.39000,0,0,0,S  2,320.12863
75002,32,128,187485.37000,-3216.07560,187485.37000,187485.37000,-187485.39000,-187485.39000,-1685.32410,-187485.39000,0,1,1,S  2,320.12960
75003,32,128,187485.37000,-3214.08650,187485.37000,187485.37000,-187485.39000,-187485.39000,-1688.90010,-187485.39000,0,0,0,S  2,320.13052
75004,32,128,187485.37000,-3214.53350,187485.37000,187485.37000,-187485.39000,-187485.39000,-1697.03550,-187485.39000,0,0,0,S  2,320.13157
75005,32,128,187485.37000,-3208.61070,187485.37000,187485.37000,-187485.39000,-187485.39000,-1688.72130,-187485.39000,0,0,0,S  2,320.13411
75006,32,128,187485.37000,-3199.49190,187485.37000,187485.37000,-187485.39000,-187485.39000,-1678.10510,-187485.39000,0,0,0,S  2,320.13812
75007,32,128,187485.37000,-3196.40760,187485.37000,187485.37000,-187485.39000,-187485.39000,-1682.35160,-187485.39000,0,0,0,S  2,320.14113
75008,32,128,187485.37000,-3198.88850,187485.37000,187485.37000,-187485.39000,-187485.39000,-1691.02340,-187485.39000,0,0,0,S  2,320.14512
75009,32,128,187485.37000,-3197.88270,187485.37000,187485.37000,-187485.39000,-187485.39000,-1689.90590,-187485.39000,0,0,0,S  2,320.15111
75010,32,128,187485.37000,-3196.43000,187485.37000,187485.37000,-187485.39000,-187485.39000,-1685.01120,-187485.39000,0,0,0,S  2,320.15411
75011,32,128,187485.37000,-3192.71990,187485.37000,187485.37000,-187485.39000,-187485.39000,-1684.54190,-187485.39000,0,0,0,S  2,320.15712
75012,32,128,187485.37000,-3192.85400,187485.37000,187485.37000,-187485.39000,-187485.39000,-1691.22450,-187485.39000,0,1,1,S  2,320.16312
75013,32,128,187485.37000,-3194.61960,187485.37000,187485.37000,-187485.39000,-187485.39000,-1694.42060,-187485.39000,0,0,0,S  2,320.16711
75014,32,128,187485.37000,-3191.89290,187485.37000,187485.37000,-187485.39000,-187485.39000,-1683.13380,-187485.39000,0,0,0,S  2,320.17012
75015,32,128,187485.37000,-3201.77160,187485.37000,187485.37000,-187485.39000,-187485.39000,-1691.38100,-187485.39000,0,0,0,S  2,320.17312
75016,32,128,187485.37000,-3203.73840,187485.37000,187485.37000,-187485.39000,-187485.39000,-1695.85100,-187485.39000,0,0,0,S  2,320.17712
75017,32,128,187485.37000,-3202.06220,187485.37000,187485.37000,-187485.39000,-187485.39000,-1694.17470,-187485.39000,0,0,0,S  2,320.18112
75018,32,128,187485.37000,-3188.78630,187485.37000,187485.37000,-187485.39000,-187485.39000,-1669.52270,-187485.39000,0,0,0,S  2,320.18728
75019,32,128,187485.37000,-3189.54620,187485.37000,187485.37000,-187485.39000,-187485.39000,-1663.75640,-187485.39000,0,0,0,S  2,320.19012
75020,32,128,187485.37000,-3191.13300,187485.37000,187485.37000,-187485.39000,-187485.39000,-1667.01950,-187485.39000,0,0,0,S  2,320.19311
75021,32,128,187485.37000,-3192.13880,187485.37000,187485.37000,-187485.39000,-187485.39000,-1668.49460,-187485.39000,0,0,0,S  2,320.19811
75022,32,128,187485.37000,-3190.50720,187485.37000,187485.37000,-187485.39000,-187485.39000,-1660.85090,-187485.39000,0,1,0,S  2,320.20326
75023,32,128,187485.37000,-3189.85910,187485.37000,187485.37000,-187485.39000,-187485.39000,-1658.77230,-187485.39000,0,0,0,S  2,320.20512
75024,32,128,187485.37000,-3188.92040,187485.37000,187485.37000,-187485.39000,-187485.39000,-1663.68930,-187485.39000,0,0,0,S  2,320.20911
75025,32,128,187485.37000,-3198.77670,187485.37000,187485.37000,-187485.39000,-187485.39000,-1682.03870,-187485.39000,0,0,0,S  2,320.21411
75026,32,128,187485.37000,-3197.25690,187485.37000,187485.37000,-187485.39000,-187485.39000,-1683.82670,-187485.39000,0,0,0,S  2,320.21711
75027,32,128,187485.37000,-3199.71540,187485.37000,187485.37000,-187485.39000,-187485.39000,-1688.22960,-187485.39000,0,0,0,S  2,320.22213
75028,32,128,187485.37000,-3202.28570,187485.37000,187485.37000,-187485.39000,-187485.39000,-1700.65620,-187485.39000,0,0,0,S  2,320.22611
75029,32,128,187485.37000,-3203.29140,187485.37000,187485.37000,-187485.39000,-187485.39000,-1710.11030,-187485.39000,0,0,0,S  2,320.22911
75030,32,128,187485.37000,-3198.37440,187485.37000,187485.37000,-187485.39000,-187485.39000,-1701.70670,-187485.39000,0,0,0,S  2,320.23311
75031,32,128,187485.37000,-3200.72120,187485.37000,187485.37000,-187485.39000,-187485.39000,-1693.34780,-187485.39000,0,1,1,S  2,320.23711
75032,32,128,187485.37000,-3206.42040,187485.37000,187485.37000,-187485.39000,-187485.39000,-1698.46590,-187485.39000,0,0,0,S  2,320.24211
75033,32,128,187485.37000,-3213.28190,187485.37000,187485.37000,-187485.39000,-187485.39000,-1706.84720,-187485.39000,0,0,0,S  2,320.24511
75034,32,128,187485.37000,-3210.62220,187485.37000,187485.37000,-187485.39000,-187485.39000,-1699.58340,-187485.39000,0,0,0,S  2,320.25012
75035,32,128,187485.37000,-3207.69440,187485.37000,187485.37000,-187485.39000,-187485.39000,-1690.71050,-187485.39000,0,0,0,S  2,320.25611
75036,32,128,187485.37000,-3206.19690,187485.37000,187485.37000,-187485.39000,-187485.39000,-1690.35290,-187485.39000,0,0,0,S  2,320.25811
75037,32,128,187485.37000,-3203.06790,187485.37000,187485.37000,-187485.39000,-187485.39000,-1693.70540,-187485.39000,0,0,0,S  2,320.26311
75038,32,128,187485.37000,-3198.24030,187485.37000,187485.37000,-187485.39000,-187485.39000,-1694.44290,-187485.39000,0,0,0,S  2,320.26514
75039,32,128,187485.37000,-3197.07810,187485.37000,187485.37000,-187485.39000,-187485.39000,-1690.01760,-187485.39000,0,0,0,S  2,320.26911
75040,32,128,187485.37000,-3200.92230,187485.37000,187485.37000,-187485.39000,-187485.39000,-1691.93970,-187485.39000,0,0,0,S  2,320.27411
75041,32,128,187485.37000,-3206.64390,187485.37000,187485.37000,-187485.39000,-187485.39000,-1705.19330,-187485.39000,0,1,1,S  2,320.27811
75042,32,128,187485.37000,-3205.01240,187485.37000,187485.37000,-187485.39000,-187485.39000,-1705.28270,-187485.39000,0,0,0,S  2,320.28112
